Frequency_Hz,PSD_Dry_dB_Hz,PSD_Wet_dB_Hz
3672.0,-108.7598037689409,-110.44623635369696
3674.0,-109.62646420310158,-112.28947892821049
3676.0,-112.15185970879702,-112.00468838025749
3678.0,-113.10108678363684,-112.59328315867437
3680.0,-112.74600112530499,-113.66104798079554
3682.0,-112.8094764585493,-113.56814725060394
3684.0,-112.93229131336966,-114.4145533726496
3686.0,-111.59001472897404,-113.84597982521072
3688.0,-112.53259414159346,-109.5925145702216
3690.0,-109.30654951892821,-110.06138934092733
3692.0,-106.9753235243939,-111.24332143491563
3694.0,-110.60530483735356,-112.50068560917087
3696.0,-112.81402901164466,-113.60656342614391
3698.0,-113.80084953352954,-113.1849537645919
3700.0,-113.14931269705116,-113.4695801427435
3702.0,-112.09548724483837,-113.16182623055195
3704.0,-112.47258314232631,-112.65500264335644
3706.0,-113.6262374367786,-113.51630392020567
3708.0,-114.48582499585795,-113.78037742894271
3710.0,-114.1776472871824,-113.09269854785296
3712.0,-113.95036025613898,-110.52253837961908
3714.0,-111.12141839019557,-109.03211427101257
3716.0,-112.62451010737477,-109.23026363825971
3718.0,-109.38971936761399,-109.5450858111053
3720.0,-108.21602472143388,-110.78369138053007
3722.0,-110.42478574021551,-113.30361526669495
3724.0,-113.27807538211499,-114.52110643136555
3726.0,-113.72295229513628,-113.86444175899871
3728.0,-113.19913432385778,-114.1804810520158
3730.0,-112.67887493924746,-114.66166261371795
3732.0,-113.85503806256138,-115.47986408765962
3734.0,-113.27335675115222,-114.78194496497
3736.0,-113.9825396316411,-109.21895260205662
3738.0,-112.87826996467686,-102.78324586911131
3740.0,-101.97248580103448,-104.81330098498037
3742.0,-99.80373191885407,-111.48551077198293
3744.0,-108.57469496881018,-112.91439039757611
3746.0,-114.08189647042647,-112.46363188606905
3748.0,-114.62571439296843,-112.24652453841219
3750.0,-115.13361875159418,-113.46969595781795
3752.0,-113.92708256335759,-113.65086925965515
3754.0,-114.06584405735654,-113.09640321929675
3756.0,-115.33200520205585,-113.56210487889055
3758.0,-114.62897824715151,-112.57725969550619
3760.0,-113.74503234896507,-112.98435999479511
3762.0,-112.10720772104843,-111.36622853713473
3764.0,-107.18490700221494,-110.92667137028025
3766.0,-109.17892461015411,-111.11969215076098
3768.0,-111.18596446273608,-109.3916564171053
3770.0,-110.74190702552093,-109.90646986756599
3772.0,-110.90823391106255,-111.79188066473722
3774.0,-110.86916610786477,-112.21008765927904
3776.0,-111.93963745312419,-113.41238074678996
3778.0,-112.43823120046528,-113.52823726586992
3780.0,-113.12465708986366,-113.50534092692229
3782.0,-113.1311424394862,-113.44955300559404
3784.0,-113.34063026449627,-113.60889584320807
3786.0,-113.47043952588763,-111.31209309296663
3788.0,-114.31731132955974,-107.59036768187588
3790.0,-109.11514305850075,-108.53557039851145
3792.0,-107.95436218263131,-112.5434567310584
3794.0,-112.51025227604512,-113.1482703138754
3796.0,-113.30101610694982,-113.96536696348929
3798.0,-112.84876524897463,-114.27342992007058
3800.0,-112.69235026081321,-112.59678656426794
3802.0,-113.54100147972146,-114.63934533863232
3804.0,-113.2336968152049,-115.17074949203979
3806.0,-112.41324538950343,-114.37132244179331
3808.0,-114.75508122245611,-114.48983903264426
3810.0,-115.02015935850363,-114.45830678416287
3812.0,-112.95220123076417,-111.26467066548018
3814.0,-111.01835175242103,-110.35026769031757
3816.0,-112.14069025852888,-110.79810501217736
3818.0,-110.26217438263039,-111.98857272800001
3820.0,-108.72427005222349,-112.60034687260446
3822.0,-110.93041212973162,-113.39292777055536
3824.0,-114.43221854374549,-113.96919574418406
3826.0,-115.54186511109121,-113.83499086698747
3828.0,-113.91003954281338,-113.49473292849925
3830.0,-113.09989613051692,-114.08751124248096
3832.0,-112.73036261960047,-115.1030696655348
3834.0,-110.72680762882378,-114.4277805199211
3836.0,-110.46475109059388,-108.23776808592656
3838.0,-110.84529348145368,-103.09587528127832
3840.0,-104.5688098191767,-105.8477594222404
3842.0,-104.0339671014904,-110.89045047998957
3844.0,-111.40507450060339,-112.92117781214853
3846.0,-112.75390512489977,-114.08585629422218
3848.0,-113.56838766799345,-114.17349751930472
3850.0,-114.52671737102358,-114.04169332211552
3852.0,-114.5845539748457,-114.3266956609211
3854.0,-114.05225969013424,-114.93100824625813
3856.0,-113.98003367029295,-113.91524067276922
3858.0,-113.84571077658357,-113.03955086865174
3860.0,-114.41785539296455,-111.83532446152155
3862.0,-111.22419174708482,-110.07428652463233
3864.0,-107.59063031691693,-108.98851409323873
3866.0,-109.69277691199308,-109.53491432369654
3868.0,-109.93797301219428,-108.81319628768061
3870.0,-108.73233296164153,-109.08518716867805
3872.0,-109.5807713759128,-111.67990830083372
3874.0,-111.18931388491208,-112.11417458334236
3876.0,-112.52728366713791,-114.25399426419007
3878.0,-112.41031710069329,-114.51124240303147
3880.0,-112.55071787157638,-113.5425750784778
3882.0,-112.60317471729395,-113.00834982128671
3884.0,-113.66121909309678,-114.26650727850179
3886.0,-113.75478884451621,-110.132539400281
3888.0,-112.54074342437806,-108.02382695758797
3890.0,-112.67790205843082,-112.03186683972426
3892.0,-112.92862224028372,-111.89461169920827
3894.0,-113.52632706766965,-113.09389145321634
3896.0,-114.3280805222905,-114.2509735250286
3898.0,-114.40634793311727,-114.42557703086818
3900.0,-115.1680968153478,-113.96633516206904
3902.0,-114.39171199015749,-113.1161902205269
3904.0,-113.52736669324165,-112.8941959662528
3906.0,-113.97507162595076,-113.77894199399798
3908.0,-113.53056153121814,-112.6063029461797
3910.0,-114.1420949991511,-110.27856477657372
3912.0,-112.99748463875217,-108.63169492678715
3914.0,-110.13953153704449,-107.4393414130683
3916.0,-110.67856105152393,-108.3117408822236
3918.0,-108.42665438157098,-110.69501164955632
3920.0,-107.05516336390808,-112.7844404843355
3922.0,-108.56634667856079,-114.37966112031592
3924.0,-112.40560136340655,-114.0801013891935
3926.0,-112.998284581554,-113.33431986870596
3928.0,-111.98569049623542,-113.81793158434121
3930.0,-111.91398004044223,-114.53346655571187
3932.0,-111.93624477078467,-113.3131290429861
3934.0,-110.8869908493447,-113.36796769376512
3936.0,-110.15925017924586,-105.30701333493076
3938.0,-109.64270158621959,-100.91004186915129
3940.0,-101.27986727547851,-102.73014163301946
3942.0,-101.9877110700703,-110.10250510699555
3944.0,-113.11230084661206,-113.45551085960867
3946.0,-113.79981080217527,-114.64770365916641
3948.0,-113.45974691474431,-113.2475153127581
3950.0,-113.28962808178832,-113.93586126922749
3952.0,-113.43130591056286,-114.30955391177392
3954.0,-114.75449140032507,-113.72089077654496
3956.0,-114.99872822390289,-112.65986065535685
3958.0,-113.30080957527954,-113.16859439511794
3960.0,-112.38242306527039,-112.07360636931114
3962.0,-109.1269784021904,-110.98452707575406
3964.0,-104.95582924041994,-109.37092570553361
3966.0,-108.34634562666741,-108.99714494359452
3968.0,-109.12805057396625,-109.77615717691131
3970.0,-108.13211981462726,-110.57141992138199
3972.0,-110.35786475332321,-112.11040724603201
3974.0,-112.28550658639251,-113.64715509625675
3976.0,-111.83075868820532,-113.97197689459733
3978.0,-111.46205711501905,-114.11686006943387
3980.0,-112.49179729916608,-114.19643421252074
3982.0,-111.62508953413904,-114.1752328002964
3984.0,-111.18228184621417,-113.77996944738342
3986.0,-112.11782235025319,-112.01948025022014
3988.0,-112.74153513903624,-110.0502844213675
3990.0,-109.38405716800048,-110.4528429684645
3992.0,-110.08118557952457,-111.49918535873921
3994.0,-113.01958954582844,-111.832748309572
3996.0,-113.19625227383801,-112.4185488004299
3998.0,-113.19653552322306,-112.85232839569453
4000.0,-112.73221190375757,-112.70302845288302
4002.0,-113.28981178898391,-113.7372755438215
4004.0,-113.70030484439042,-115.10849931530969
4006.0,-113.09609200746081,-113.23992115907186
4008.0,-113.68278796711813,-109.99119363872435
4010.0,-112.81494316771203,-105.84953486383151
4012.0,-110.9000909289615,-103.0115671579778
4014.0,-109.36026686368271,-103.29734783972884
4016.0,-106.65780619821274,-107.75887765136324
4018.0,-102.76166656705234,-109.96261561953355
4020.0,-101.9852854024492,-111.23961994605185
4022.0,-104.96025524070497,-112.83191270485523
4024.0,-110.4223131302647,-112.65729866415978
4026.0,-112.542872756174,-113.0559918481702
4028.0,-112.50014239233838,-113.57179726916003
4030.0,-113.31783161837032,-112.9347727134226
4032.0,-112.88614967754106,-112.54575743476968
4034.0,-112.38131532793989,-113.31643770148213
4036.0,-112.46605807169257,-106.26535301289907
4038.0,-108.95447281120971,-102.85888300316815
4040.0,-101.29938787385406,-104.91389672308075
4042.0,-103.2320059814043,-110.79814551636288
4044.0,-113.19250697674772,-113.48638394384017
4046.0,-113.1895168345894,-114.4918387810794
4048.0,-114.00753025448822,-114.5396632492432
4050.0,-112.6024831104483,-113.6161093400656
4052.0,-112.58240523369808,-114.07653663048123
4054.0,-114.17526366836817,-113.8815163811956
4056.0,-114.75374276730398,-113.0998156565025
4058.0,-113.04168090272188,-113.32399964032605
4060.0,-112.52805402448912,-113.42475640241231
4062.0,-110.04785875910426,-110.91179042190564
4064.0,-106.79721135144635,-109.72243874231756
4066.0,-110.88386436274412,-108.40235930882982
4068.0,-112.62694254930753,-106.10366173419598
4070.0,-111.43754519873441,-107.66563821276307
4072.0,-111.53690384858784,-112.7872034401908
4074.0,-112.896857844876,-114.19860537433135
4076.0,-113.49190283295633,-114.33533202850596
4078.0,-113.4270068525788,-113.92003959700283
4080.0,-113.19714756295268,-113.52490035889453
4082.0,-114.08962674023734,-114.31598048200831
4084.0,-113.58423343803577,-115.15304972593951
4086.0,-112.45457612255825,-113.74201221976
4088.0,-113.13745721339569,-113.35805907677161
4090.0,-111.97226586968932,-113.50789179824616
4092.0,-113.16443130284598,-112.46457769317708
4094.0,-113.14663386327433,-112.89271658294788
4096.0,-112.63508777554777,-112.61958499482617
4098.0,-112.59981090908168,-113.51204951777221
4100.0,-111.50229653096571,-113.85627697140791
4102.0,-111.54137447088841,-113.52159202701095
4104.0,-111.96048659254423,-112.813586734153
4106.0,-112.30741754736852,-112.90198677730095
4108.0,-112.92243288598155,-111.32279796202988
4110.0,-112.54332623557973,-106.51401734208007
4112.0,-109.46698990497639,-102.77573300372048
4114.0,-106.74634165030882,-103.25437026286056
4116.0,-105.39110849087601,-107.81281209950437
4118.0,-100.69859614848022,-109.99099218736023
4120.0,-100.39395441929229,-111.59870934949134
4122.0,-104.07462343411481,-112.40113346271059
4124.0,-110.52789756081594,-112.853691880058
4126.0,-112.20602765198885,-112.4610558001372
4128.0,-112.05456988217328,-112.44960622819619
4130.0,-112.15946638013504,-112.88153265508683
4132.0,-112.0792112425586,-112.8542046505429
4134.0,-111.6211973063395,-113.08497616668797
4136.0,-112.58873869805207,-111.35405959075656
4138.0,-108.27976241912069,-107.28391454016679
4140.0,-100.94464109754864,-108.03249605389381
4142.0,-104.20838750764177,-112.64031432426077
4144.0,-113.82887466328533,-113.75360554946403
4146.0,-114.03276262573121,-113.2180836789629
4148.0,-113.76993207848896,-112.85589217043378
4150.0,-112.88810258465537,-113.86089845967275
4152.0,-114.16575316386718,-113.64361831442702
4154.0,-114.02883096755444,-112.83781865217969
4156.0,-112.52234917865613,-112.24553416299814
4158.0,-113.72557833484905,-113.06519398801771
4160.0,-112.8826209327987,-112.66549752835097
4162.0,-107.8815300028073,-110.35367779627207
4164.0,-105.82762287480661,-109.54329790515003
4166.0,-110.45105201412733,-108.43772683980099
4168.0,-109.36472324660161,-109.6504222876028
4170.0,-108.88529283707174,-112.0122989337326
4172.0,-111.13784454631306,-112.98632463892321
4174.0,-112.92342270514943,-113.65319542701513
4176.0,-113.4013768908116,-114.26362768272674
4178.0,-112.70719956689865,-113.86875771921227
4180.0,-112.95593390769342,-114.01183253997229
4182.0,-112.31004264276726,-113.82721774027081
4184.0,-109.57304157417761,-113.078501805841
4186.0,-110.14003744092358,-111.0967118072673
4188.0,-111.08658571466415,-109.6807128592186
4190.0,-107.70650578223821,-109.93917699194854
4192.0,-109.98833282546506,-112.32501860627748
4194.0,-112.27947740826565,-112.10134276338653
4196.0,-111.24847645510849,-111.8276513251241
4198.0,-110.86305047994051,-111.78987462031095
4200.0,-110.70785869529129,-111.46893327456803
4202.0,-110.56716202016509,-111.51833297211579
4204.0,-111.80753126451867,-111.92311318521861
4206.0,-112.1788683676448,-110.90797781699267
4208.0,-111.67742782704704,-105.8603575332526
4210.0,-110.47910640077967,-101.1302607026814
4212.0,-109.60259559096421,-97.81238893120262
4214.0,-107.18829588844095,-99.23102226048971
4216.0,-100.39122859148586,-104.89683859552484
4218.0,-96.29125115605183,-106.57915885456993
4220.0,-96.04847280601436,-107.39891735812706
4222.0,-100.55943106831498,-110.00984737521301
4224.0,-106.16045377473675,-111.60769349993616
4226.0,-106.06238345515561,-111.81079225008288
4228.0,-106.85743865817625,-111.84030363548644
4230.0,-109.3327801758955,-111.54214652814274
4232.0,-110.82715831544091,-111.53908522832774
4234.0,-110.75940910071273,-111.47848042127974
4236.0,-110.98909956604045,-106.32838977641912
4238.0,-108.20112513079506,-107.56043798715854
4240.0,-103.65753191946183,-111.66004670306324
4242.0,-106.89405690941237,-112.2076443753526
4244.0,-110.65857399698564,-113.3505341354834
4246.0,-113.03915943921356,-114.86508430685763
4248.0,-112.0569960793994,-115.0380624471648
4250.0,-112.04245188930196,-114.2050094601374
4252.0,-113.57464658679716,-113.16041472299369
4254.0,-113.69240526096014,-112.52853009599164
4256.0,-113.14075335219825,-112.80333363499929
4258.0,-111.83181009856844,-111.29811714134323
4260.0,-112.07927771534114,-111.08939306247008
4262.0,-107.51835574046939,-109.49914956283665
4264.0,-106.3853951335224,-107.98007516103416
4266.0,-111.39415753203326,-106.9488058153626
4268.0,-112.00992833978037,-107.44466328109995
4270.0,-111.52240978351783,-110.67583874745964
4272.0,-111.86658546110874,-114.39599189317939
4274.0,-112.61632075270248,-114.3946101675869
4276.0,-112.59146229429312,-114.28787329871788
4278.0,-113.02622653452877,-113.11201345377381
4280.0,-113.91832706702371,-112.68125130109753
4282.0,-113.27570735536851,-113.56171706771335
4284.0,-112.51317118101451,-113.421529125206
4286.0,-112.33920819547001,-110.41391461193007
4288.0,-111.62810073504059,-107.36084138042513
4290.0,-107.60742188546519,-109.05084963676617
4292.0,-109.57434133605557,-110.24487116881268
4294.0,-111.55114762652255,-109.86480888564687
4296.0,-112.42231189018779,-109.83250274192658
4298.0,-111.23852576188071,-111.2768411013499
4300.0,-110.89378909552268,-112.52182827163719
4302.0,-110.70753553650272,-111.71721466223732
4304.0,-110.23287485844698,-110.60228138495398
4306.0,-110.79641853131783,-109.9081052921156
4308.0,-111.24246964888415,-104.15580697621722
4310.0,-109.91375094977539,-99.73681973459023
4312.0,-108.46525930172704,-97.09223174294894
4314.0,-106.4216665689755,-99.53194653473088
4316.0,-99.71612467154173,-104.62236056353214
4318.0,-96.2665487521219,-105.27610522033682
4320.0,-96.85002892820037,-105.05131725949093
4322.0,-101.82686016272103,-108.23445258199591
4324.0,-105.52098250870375,-110.0999090441578
4326.0,-102.4509444650133,-110.2421123766942
4328.0,-104.75380768153421,-110.97215874212957
4330.0,-108.35907366976997,-110.99679169214164
4332.0,-109.53661442557433,-110.5372435303562
4334.0,-109.05799381890218,-107.60146884848766
4336.0,-110.51229142975257,-101.35401342291539
4338.0,-109.18413051242248,-103.14507911884235
4340.0,-106.20181201751832,-109.16516658604422
4342.0,-109.4567598024915,-113.56720909018291
4344.0,-112.66051996487718,-113.75056030965135
4346.0,-113.6398640358394,-113.1963694800964
4348.0,-113.75062260050719,-112.86288254103414
4350.0,-113.45062412827943,-113.45059649103071
4352.0,-112.85790048811977,-114.1403377401073
4354.0,-112.19595734080022,-113.15560052769747
4356.0,-111.15987363627441,-112.38644241400732
4358.0,-109.09252594707768,-112.05771943404318
4360.0,-109.5244835193077,-108.33548480460765
4362.0,-105.25609291440064,-107.00424583867381
4364.0,-105.6444018520076,-107.23070964982652
4366.0,-109.31946283518394,-107.28016098935046
4368.0,-107.46173071631178,-108.19544074554503
4370.0,-108.69490524699725,-111.74949717884911
4372.0,-110.83159437516044,-113.85198111763177
4374.0,-112.06510688476439,-113.69627953339602
4376.0,-111.75555593475805,-113.9957556235335
4378.0,-112.53369401039203,-113.66228892410996
4380.0,-112.48927410772399,-113.03691187471924
4382.0,-111.31905272760392,-113.7270909003739
4384.0,-111.33456297423061,-112.2798476637565
4386.0,-110.56253690667822,-108.52089718103065
4388.0,-109.14218220927492,-106.63489128751998
4390.0,-106.05185177679385,-110.14686807038537
4392.0,-108.84876741439781,-110.84731210696123
4394.0,-109.26058604104651,-111.32606923499782
4396.0,-110.1785871801708,-110.19587432057494
4398.0,-111.71861744031675,-111.1418391371846
4400.0,-112.34963128027339,-110.68600197573382
4402.0,-111.334632449428,-109.46300786990989
4404.0,-111.42487691425177,-109.48947049838307
4406.0,-110.57148258722512,-109.40416118984831
4408.0,-109.3380277234001,-103.40696590120561
4410.0,-108.78160153231093,-99.87814406404314
4412.0,-107.59661361309064,-97.83138690575748
4414.0,-105.7722765007931,-101.39580691013168
4416.0,-99.69813883566974,-104.09242665528143
4418.0,-96.87068549360875,-100.91808633483086
4420.0,-98.12913264570489,-101.15152459838585
4422.0,-103.94020445685715,-105.73873286745432
4424.0,-101.87400115998818,-110.81414200313131
4426.0,-98.5574903987526,-111.43033152318196
4428.0,-100.70854295832994,-111.84050354074338
4430.0,-106.3877679453985,-112.3344467121832
4432.0,-109.48103045106589,-111.82320646005743
4434.0,-108.68431886612827,-108.19825850462172
4436.0,-108.61905748669315,-104.50093109940863
4438.0,-107.7282072086463,-106.25502290911797
4440.0,-106.27556138312752,-109.93319371391607
4442.0,-108.56010602198218,-112.3003794185156
4444.0,-109.63840128446168,-113.12191974488265
4446.0,-110.01639249067807,-112.7443356170113
4448.0,-110.64497592556647,-112.97564041701492
4450.0,-111.55839286550412,-113.32388308610346
4452.0,-113.06825924418133,-113.5314003178756
4454.0,-115.53224930510635,-112.01018934398321
4456.0,-113.58549084776024,-110.35839120988477
4458.0,-112.78071735231833,-111.43175283106177
4460.0,-111.89943807434202,-111.07262066480239
4462.0,-105.26387028193247,-110.85528316943702
4464.0,-105.7563759599183,-108.6559749548468
4466.0,-111.50969131110672,-106.56143140375556
4468.0,-112.82493572387209,-107.58680743901132
4470.0,-112.48383365547512,-112.2671893197213
4472.0,-111.94187391294484,-113.0157171628202
4474.0,-112.40687010690843,-113.39686950372644
4476.0,-113.2017374042722,-113.79537386027192
4478.0,-113.38806013297224,-113.74776719046416
4480.0,-113.2237156174202,-114.10282086703462
4482.0,-112.98752422220744,-114.00750645570305
4484.0,-112.34140912872564,-110.46882085684854
4486.0,-111.40254899062958,-105.73021775316093
4488.0,-107.98130071829611,-105.64602016753841
4490.0,-106.13617122730984,-107.38832777584847
4492.0,-108.3422817605586,-107.31609002945254
4494.0,-109.05175400146865,-108.45393570069383
4496.0,-110.57045662222977,-109.40655615078255
4498.0,-109.85514458060428,-109.81791450170361
4500.0,-109.2554817637911,-108.83976447806248
4502.0,-108.75204014713889,-108.73875262702106
4504.0,-108.21422488215785,-108.9072446180931
4506.0,-108.79733455960199,-105.59465295772722
4508.0,-108.94032526999284,-99.34286246828466
4510.0,-107.44568532255698,-95.10657795991108
4512.0,-106.12888938628807,-93.78647151662543
4514.0,-101.51511477307294,-97.88798076411234
4516.0,-94.3259432761489,-104.15983706221839
4518.0,-91.88821848009596,-107.94982357609953
4520.0,-93.36492944661217,-109.02779515038856
4522.0,-99.98614997931959,-110.01710911382682
4524.0,-106.38513637567131,-109.83159967747076
4526.0,-106.17363764912268,-108.1944952295489
4528.0,-106.65685377546936,-108.77678741894158
4530.0,-106.77952040073293,-109.46553718902467
4532.0,-107.44737465427329,-109.28154055633924
4534.0,-107.45745856349279,-109.20688030413461
4536.0,-108.10159673407273,-105.17515775071837
4538.0,-103.14967099636178,-104.27525142228629
4540.0,-100.59590922762797,-108.81031881261102
4542.0,-107.01471249266692,-111.85168960150493
4544.0,-110.50615481895923,-111.97362069945791
4546.0,-110.77980991207392,-112.97779249747636
4548.0,-110.6527046232705,-112.98764793366803
4550.0,-112.82130065367241,-112.73790555754582
4552.0,-112.93340916827232,-112.44540178953596
4554.0,-112.36049364330101,-112.02851555319243
4556.0,-111.44590187141146,-111.92482202980307
4558.0,-109.83831942851114,-110.68448633450743
4560.0,-109.34074758132162,-107.98834596643586
4562.0,-105.97964858380612,-106.97358381588784
4564.0,-108.07987774764311,-105.38986583190159
4566.0,-110.46596687118252,-105.54003527457608
4568.0,-109.22659247843353,-108.37824187485873
4570.0,-110.27977171745682,-112.2418161357497
4572.0,-112.16344793382076,-114.22997620282408
4574.0,-112.65929743023207,-114.79209523247825
4576.0,-112.32038471340125,-113.48648846260802
4578.0,-112.06365944913053,-113.08680197257434
4580.0,-111.8976092836337,-113.28634269255716
4582.0,-110.22085471224136,-114.42090619276615
4584.0,-109.8670592322398,-109.37359453599288
4586.0,-109.49132140014666,-105.24933329492852
4588.0,-105.22294513783982,-105.38952418893325
4590.0,-103.93511907052547,-108.34738395076965
4592.0,-108.51847759119195,-108.43236397252969
4594.0,-110.30500710394222,-109.82216654350478
4596.0,-112.00295197007333,-110.926809984489
4598.0,-114.04220761192772,-111.81471307387193
4600.0,-112.63213304167954,-111.9702451070973
4602.0,-112.07409001246505,-111.0423637788184
4604.0,-110.84690433105078,-110.66809787977411
4606.0,-110.02133648342397,-108.25565699691688
4608.0,-110.07956041790237,-103.2929454397911
4610.0,-111.155522996406,-99.42333623480903
4612.0,-108.89525107901963,-98.91118556286605
4614.0,-106.55468342204819,-102.97568866153244
4616.0,-100.30139793634056,-106.91042274100224
4618.0,-98.2314752649385,-107.86061631574314
4620.0,-100.27642438561006,-109.4667505689742
4622.0,-107.07675175235974,-111.25302318183243
4624.0,-108.50248463918197,-111.86894147341796
4626.0,-107.24947362293898,-111.82462888706965
4628.0,-109.37327585312968,-113.3361103646674
4630.0,-110.81560005869463,-113.1149489819581
4632.0,-111.15447957612277,-113.06147721516852
4634.0,-111.62982768843916,-108.73096466213873
4636.0,-112.22935788511306,-106.24703054183595
4638.0,-105.9220292813799,-109.39233264520152
4640.0,-104.21912038882948,-111.85884609986476
4642.0,-107.4001502861411,-112.66825267376123
4644.0,-109.29562303567405,-113.7216952966757
4646.0,-109.23793898218555,-111.72852267454255
4648.0,-108.74789711327674,-111.56710023476954
4650.0,-111.82178483487166,-112.64380214132386
4652.0,-111.67490048048306,-111.96309714058052
4654.0,-111.89336763898142,-109.49008456045854
4656.0,-109.63271285468207,-109.77927304292788
4658.0,-107.52223569383675,-110.1043330272759
4660.0,-109.38437735304919,-108.0122316830076
4662.0,-109.00334165160876,-105.58978806623863
4664.0,-111.58511042016767,-104.80830327803083
4666.0,-112.53565215260991,-104.5106297622337
4668.0,-111.58641657236203,-107.18728588433115
4670.0,-112.29551938148575,-112.86665309321651
4672.0,-113.30563431529343,-113.83745484815597
4674.0,-113.04355286392051,-113.89748523749978
4676.0,-113.10783738896961,-113.28034958235399
4678.0,-113.10841049519006,-112.6442422061951
4680.0,-112.97554831611968,-112.97006706118424
4682.0,-113.12797195884721,-112.6848041356576
4684.0,-111.92834886314523,-107.88058082971433
4686.0,-111.75186087034575,-104.09733411237258
4688.0,-108.26562663022058,-105.14194067944743
4690.0,-107.56637554619856,-110.9989252641669
4692.0,-111.14104255338715,-113.23119006571693
4694.0,-111.47209544047355,-113.8259838878586
4696.0,-111.5017096893804,-113.04495895440138
4698.0,-112.13237635545667,-111.58703864178446
4700.0,-113.40541694309928,-110.97712176538414
4702.0,-112.03261328925747,-111.54140304797073
4704.0,-111.21074335847686,-111.32621536927888
4706.0,-112.10015400312479,-110.58867449434615
4708.0,-112.27139655738911,-109.34402642609486
4710.0,-111.56859837016978,-107.24799372716595
4712.0,-111.30230052474462,-107.78839386403305
4714.0,-109.09856732788401,-109.94500425021826
4716.0,-104.85305613591623,-108.58676100128841
4718.0,-103.48675151182589,-109.46410055781772
4720.0,-105.30526303855865,-112.95290570284678
4722.0,-110.10590690650956,-113.72901757331421
4724.0,-110.85607714879163,-113.69821014035146
4726.0,-110.149934107966,-113.48774655406177
4728.0,-110.40957554572678,-113.11948700936598
4730.0,-112.03902118524806,-112.04855221316012
4732.0,-112.86792078515677,-111.9690670841594
4734.0,-113.39945969385934,-108.79525324729123
4736.0,-112.97931211079982,-107.31920162766284
4738.0,-107.09624423351644,-109.91563597813575
4740.0,-106.25395141678345,-111.07842585161069
4742.0,-108.91509360995899,-112.45533354972366
4744.0,-108.48278278317639,-112.5325074606282
4746.0,-109.27713571806663,-111.9559372247476
4748.0,-109.63903487417242,-111.9540456393817
4750.0,-112.34757605811416,-114.0968264603379
4752.0,-114.08122962696513,-113.70638419599464
4754.0,-112.19886158201996,-109.45671105128825
4756.0,-108.57905517459322,-108.48588461729759
4758.0,-106.94127182341705,-108.38765306006076
4760.0,-106.01535719846228,-107.22660841022449
4762.0,-102.84579941974286,-106.16095005893847
4764.0,-107.19833613026353,-104.71070856722376
4766.0,-108.73646935514053,-106.46176361876938
4768.0,-107.8893789416434,-110.2157300034574
4770.0,-109.30776062653278,-112.13427406914207
4772.0,-110.71528218192624,-113.01172699701623
4774.0,-112.57480696030771,-112.45578273314193
4776.0,-113.12989944969351,-112.47084564897972
4778.0,-112.8557603848919,-114.83033963755118
4780.0,-109.8865778874383,-113.5272266044312
4782.0,-105.93942464639883,-111.8576463587465
4784.0,-104.76534922522468,-106.10009503734835
4786.0,-106.49397746303632,-103.98921731391809
4788.0,-105.90528653602783,-105.21418012677259
4790.0,-106.1927512710332,-105.29590517141415
4792.0,-110.96155871769986,-105.40814675128763
4794.0,-111.19355880625088,-108.1672553462146
4796.0,-111.33979667274838,-110.37251270248049
4798.0,-111.04152729849093,-110.57629709242033
4800.0,-110.47245160916985,-111.7315012123752
4802.0,-110.5684900553932,-111.77335437477318
4804.0,-110.05996085518473,-109.96623378178155
4806.0,-110.0052526535298,-106.13069727464244
4808.0,-110.18631252402301,-101.50341507676792
4810.0,-110.36148071087324,-98.24637939936137
4812.0,-108.0120928920965,-99.43195803087958
4814.0,-102.13886560497029,-104.40303979458649
4816.0,-96.5547690879554,-105.01816484416176
4818.0,-95.16307345110029,-107.74416988707515
4820.0,-98.0908832208553,-110.21901107833672
4822.0,-104.71672423520292,-110.91787596331493
4824.0,-107.64061102480196,-111.52433096385943
4826.0,-107.85848638668462,-110.89761229244736
4828.0,-109.09453091078396,-111.99809547363236
4830.0,-109.902489328432,-111.52441461319789
4832.0,-110.26192718187377,-111.65617049704991
4834.0,-109.68551515262426,-107.55196533757174
4836.0,-109.10666812907243,-106.9073092970619
4838.0,-104.15412963535745,-108.222469984874
4840.0,-100.59340706075963,-109.2228877130416
4842.0,-99.620326174561,-110.51461668677332
4844.0,-99.69301232256947,-111.21409968591495
4846.0,-99.6218409575181,-110.37729527466732
4848.0,-101.46965472817297,-111.25000153546446
4850.0,-107.47287298193413,-109.90755284768446
4852.0,-110.45590029886898,-104.89488273186865
4854.0,-111.26279286443534,-99.64069626013
4856.0,-110.64101289353357,-99.69789199331721
4858.0,-109.53946676176001,-101.39609952478922
4860.0,-108.19204248433823,-103.21540259460454
4862.0,-105.95830887478729,-104.37291196936273
4864.0,-108.46361194113226,-107.00162344871119
4866.0,-106.15851446687375,-109.32384736073385
4868.0,-105.3876893577668,-110.9132143542256
4870.0,-109.04388489423522,-111.18728578237292
4872.0,-113.73199619740186,-111.71764048127352
4874.0,-113.45474394386271,-113.14664684323031
4876.0,-113.46071766214882,-112.49029722550071
4878.0,-113.70288524000526,-112.50838341973157
4880.0,-111.47670287712054,-114.15851752489317
4882.0,-108.70249386937618,-113.00284555074136
4884.0,-108.69983080134931,-106.32148132475648
